player_name,season,team,position,age,games_played,salary,salary_formatted,salary_rank,pg_points,pg_rebounds,pg_assists,pg_steals,pg_blocks,PER,TS_pct,usage_pct,WS,VORP,BPM,OBPM,DBPM,points_per_million,salary_per_WS,salary_per_VORP,value_score,value_category,season_year
Josh Richardson,2022-23,2TM,SG,29.0,65.0,12196094,"$12,196,094",121,10.1,2.7,2.7,1.1,0.3,12.3,0.555,18.4,1.8,0.3,-1.2,-1.0,-0.1,0.83,6775608.0,40653647.0,2.46,Fair Value,2022
Gary Payton II,2022-23,2TM,SG,30.0,22.0,8300000,"$8,300,000",173,4.6,3.1,1.4,1.0,0.2,13.3,0.701,10.3,1.0,0.2,0.3,-1.2,1.5,0.55,8300000.0,41500000.0,2.41,Fair Value,2022
Darius Bazley,2022-23,OKC,C,22.0,36.0,4264628,"$4,264,628",252,5.4,3.4,0.9,0.5,0.8,12.9,0.525,15.7,0.9,0.1,-1.0,-1.8,0.8,1.27,4738476.0,42646280.0,2.34,Fair Value,2022
Dorian Finney-Smith,2022-23,DAL,PF,29.0,40.0,12939848,"$12,939,848",115,9.1,4.7,1.5,1.0,0.5,10.0,0.557,12.8,1.7,0.3,-1.1,-0.9,-0.2,0.7,7611675.0,43132827.0,2.32,Fair Value,2022
Patrick Beverley,2022-23,2TM,SG,34.0,67.0,13000000,"$13,000,000",110,6.2,3.7,2.9,0.9,0.6,8.9,0.534,10.6,3.0,0.3,-1.2,-2.9,1.7,0.48,4333333.0,43333333.0,2.31,Fair Value,2022
Patrick Beverley,2022-23,CHI,PG,34.0,22.0,13000000,"$13,000,000",110,5.8,4.9,3.5,1.0,0.7,10.1,0.506,10.5,1.2,0.3,-0.2,-2.4,2.2,0.45,10833333.0,43333333.0,2.31,Fair Value,2022
Matisse Thybulle,2022-23,POR,SG,25.0,22.0,4379526,"$4,379,526",246,7.4,3.5,1.4,1.7,0.8,11.0,0.566,11.4,0.9,0.1,-1.2,-2.2,1.1,1.69,4866140.0,43795260.0,2.28,Fair Value,2022
Jordan Clarkson,2022-23,UTA,SG,30.0,61.0,13340000,"$13,340,000",109,20.8,4.0,4.4,0.5,0.2,14.7,0.558,27.8,1.7,0.3,-1.4,1.0,-2.4,1.56,7847059.0,44466667.0,2.25,Fair Value,2022
Anfernee Simons,2022-23,POR,SG,23.0,62.0,22321429,"$22,321,429",58,21.1,2.6,4.1,0.7,0.2,14.8,0.581,25.1,2.5,0.5,-1.1,1.3,-2.5,0.95,8928572.0,44642858.0,2.24,Fair Value,2022
Ben Simmons,2022-23,BRK,PG,26.0,42.0,35448672,"$35,448,672",21,6.9,6.3,6.1,1.3,0.6,13.4,0.559,14.3,2.2,0.7,0.4,-2.2,2.6,0.19,16113033.0,50640960.0,1.97,Star - Overpaid,2022
Talen Horton-Tucker,2022-23,UTA,SG,22.0,65.0,10260000,"$10,260,000",138,10.7,3.2,3.8,0.6,0.4,13.7,0.508,25.9,0.8,0.2,-1.6,-1.1,-0.5,1.04,12825000.0,51300000.0,1.95,Fair Value,2022
Hamidou Diallo,2022-23,DET,SF,24.0,56.0,5200000,"$5,200,000",225,9.3,3.5,1.0,0.9,0.3,15.7,0.593,21.8,1.3,0.1,-1.4,-1.8,0.4,1.79,4000000.0,52000000.0,1.92,Fair Value,2022
Terrence Ross,2022-23,PHO,SG,31.0,21.0,10581484,"$10,581,484",134,9.0,3.3,2.0,0.5,0.1,14.2,0.546,19.7,1.0,0.2,0.5,0.3,0.2,0.85,10581484.0,52907420.0,1.89,Fair Value,2022
Jonathan Kuminga,2022-23,GSW,PF,20.0,67.0,5739840,"$5,739,840",214,9.9,3.4,1.9,0.6,0.5,13.3,0.597,19.6,2.4,0.1,-1.7,-1.7,-0.1,1.72,2391600.0,57398400.0,1.74,Fair Value,2022
John Collins,2022-23,ATL,PF,25.0,71.0,23500000,"$23,500,000",55,13.1,6.5,1.2,0.6,1.0,13.6,0.593,17.1,4.2,0.4,-1.3,-1.4,0.2,0.56,5595238.0,58750000.0,1.7,Fair Value,2022
Josh Richardson,2022-23,SAS,SG,29.0,42.0,12196094,"$12,196,094",121,11.5,2.8,3.3,1.0,0.3,13.6,0.556,20.5,1.0,0.2,-1.1,-0.1,-1.0,0.94,12196094.0,60980470.0,1.64,Fair Value,2022
Joe Harris,2022-23,BRK,SF,31.0,74.0,18642857,"$18,642,857",74,7.6,2.2,1.4,0.5,0.2,10.6,0.621,14.3,2.6,0.3,-1.1,-0.6,-0.6,0.41,7170330.0,62142857.0,1.61,Fair Value,2022
Khris Middleton,2022-23,MIL,SF,31.0,33.0,37984276,"$37,984,276",14,15.1,4.2,4.9,0.7,0.2,17.4,0.551,27.4,1.9,0.6,0.8,1.0,-0.3,0.4,19991724.0,63307127.0,1.58,Star - Overpaid,2022
Kyle Kuzma,2022-23,WAS,PF,27.0,64.0,13000000,"$13,000,000",110,21.2,7.2,3.7,0.6,0.5,14.3,0.544,27.9,0.9,0.2,-1.7,-0.2,-1.5,1.63,14444444.0,65000000.0,1.54,Fair Value,2022
Eric Gordon,2022-23,LAC,SG,34.0,22.0,19568360,"$19,568,360",69,11.0,1.7,2.1,0.6,0.4,13.1,0.629,17.0,1.2,0.3,0.0,0.5,-0.5,0.56,16306967.0,65227867.0,1.53,Fair Value,2022
Russell Westbrook,2022-23,LAL,PG,34.0,52.0,46295265,"$46,295,265",2,15.9,6.2,7.5,1.0,0.4,15.3,0.496,28.8,0.7,0.7,-0.1,-0.2,0.1,0.34,66136093.0,66136093.0,1.51,Star - Overpaid,2022
Andrew Wiggins,2022-23,GSW,SF,27.0,37.0,33616770,"$33,616,770",28,17.1,5.0,2.3,1.2,0.8,14.7,0.564,21.5,2.3,0.5,-0.5,-0.1,-0.4,0.51,14615987.0,67233540.0,1.49,Star - Overpaid,2022
Jaxson Hayes,2022-23,NOP,C,22.0,47.0,6803012,"$6,803,012",192,5.0,2.8,0.7,0.4,0.4,13.7,0.605,15.7,1.5,0.1,-1.2,-2.2,1.0,0.73,4535341.0,68030120.0,1.47,Fair Value,2022
Malik Beasley,2022-23,UTA,SG,26.0,55.0,15558035,"$15,558,035",95,13.4,3.6,1.7,0.8,0.1,11.5,0.535,21.2,1.2,0.2,-1.6,-0.4,-1.2,0.86,12965029.0,77790175.0,1.29,Fair Value,2022
Collin Sexton,2022-23,UTA,PG,24.0,48.0,16700000,"$16,700,000",89,14.3,2.2,2.9,0.6,0.1,15.9,0.616,23.4,2.5,0.2,-1.3,0.1,-1.5,0.86,6680000.0,83500000.0,1.2,Fair Value,2022
Dario Šarić,2022-23,2TM,C,28.0,57.0,9240000,"$9,240,000",154,6.4,3.6,1.3,0.4,0.1,13.5,0.583,19.2,1.7,0.1,-1.4,-1.5,0.1,0.69,5435294.0,92400000.0,1.08,Fair Value,2022
Dario Šarić,2022-23,OKC,C,28.0,20.0,9240000,"$9,240,000",154,7.4,3.3,0.9,0.4,0.1,15.9,0.65,20.2,0.7,0.1,-0.2,0.1,-0.2,0.8,13200000.0,92400000.0,1.08,Fair Value,2022
Russell Westbrook,2022-23,LAC,PG,34.0,21.0,46295265,"$46,295,265",2,15.8,4.9,7.6,1.1,0.5,17.8,0.562,25.2,1.2,0.5,0.8,1.6,-0.8,0.34,38579388.0,92590530.0,1.08,Star - Overpaid,2022
Landry Shamet,2022-23,PHO,SG,25.0,40.0,9500000,"$9,500,000",149,8.7,1.7,2.3,0.7,0.1,10.9,0.537,18.9,1.2,0.1,-1.4,-1.1,-0.3,0.92,7916667.0,95000000.0,1.05,Fair Value,2022
Josh Richardson,2022-23,NOP,SG,29.0,23.0,12196094,"$12,196,094",121,7.5,2.4,1.6,1.3,0.4,9.9,0.55,14.5,0.8,0.1,-1.3,-2.9,1.5,0.61,15245118.0,121960940.0,0.82,Fair Value,2022
Patrick Beverley,2022-23,LAL,SG,34.0,45.0,13000000,"$13,000,000",110,6.4,3.1,2.6,0.9,0.6,8.3,0.548,10.6,1.8,0.1,-1.8,-3.2,1.4,0.49,7222222.0,130000000.0,0.77,Fair Value,2022
Luke Kennard,2022-23,LAC,SG,26.0,35.0,13745455,"$13,745,455",107,7.8,2.4,1.1,0.5,0.1,10.5,0.623,15.0,1.1,0.1,-1.4,-1.4,0.0,0.57,12495868.0,137454550.0,0.73,Fair Value,2022
Gordon Hayward,2022-23,CHO,SF,32.0,50.0,30075000,"$30,075,000",43,14.7,4.3,4.1,0.8,0.2,13.5,0.563,20.0,2.0,0.2,-1.4,-1.1,-0.3,0.49,15037500.0,150375000.0,0.67,Star - Overpaid,2022
Dāvis Bertāns,2022-23,DAL,PF,30.0,45.0,16000000,"$16,000,000",93,4.6,1.2,0.5,0.2,0.2,11.9,0.618,16.2,0.9,0.1,-1.2,0.0,-1.3,0.29,17777778.0,160000000.0,0.62,Fair Value,2022
Tim Hardaway Jr.,2022-23,DAL,SF,30.0,71.0,19602273,"$19,602,273",68,14.4,3.5,1.8,0.7,0.2,12.1,0.554,20.6,2.3,0.1,-1.8,-0.3,-1.5,0.73,8522727.0,196022730.0,0.51,Fair Value,2022
Eric Gordon,2022-23,2TM,SG,34.0,69.0,19568360,"$19,568,360",69,12.4,1.9,2.7,0.6,0.4,11.8,0.587,17.8,2.3,0.1,-1.9,-0.5,-1.4,0.63,8507983.0,195683600.0,0.51,Fair Value,2022
Kevin Love,2022-23,MIA,PF,34.0,21.0,27442830,"$27,442,830",49,7.7,5.7,1.9,0.4,0.2,12.3,0.535,18.5,0.7,0.1,-1.1,-1.0,-0.1,0.28,39204043.0,274428300.0,0.36,Star - Overpaid,2022
John Wall,2022-23,LAC,PG,32.0,34.0,40866760,"$40,866,760",10,11.4,2.7,5.2,0.8,0.4,13.6,0.498,27.0,0.3,0.1,-1.2,-0.8,-0.4,0.28,136222533.0,408667600.0,0.24,Star - Overpaid,2022
Lamar Stevens,2022-23,CLE,SF,25.0,62.0,1782621,"$1,782,621",423,5.3,3.3,0.5,0.4,0.3,9.5,0.524,13.6,1.9,-0.2,-2.8,-3.0,0.2,2.97,938222.0,,,Below Average,2022
Dyson Daniels,2022-23,NOP,PG,19.0,59.0,5508600,"$5,508,600",219,3.8,3.2,2.3,0.7,0.2,8.8,0.503,11.6,1.3,0.0,-1.8,-3.4,1.6,0.69,4237385.0,,,Fair Value,2022
JaVale McGee,2022-23,DAL,C,35.0,42.0,5461219,"$5,461,219",220,4.4,2.5,0.3,0.1,0.6,17.2,0.65,22.8,0.6,-0.1,-3.7,-3.6,-0.1,0.81,9102032.0,,,Below Average,2022
Will Barton,2022-23,WAS,SG,32.0,40.0,14375000,"$14,375,000",101,7.7,2.8,2.4,0.4,0.3,10.0,0.504,19.4,0.2,-0.1,-2.7,-1.7,-0.9,0.54,71875000.0,,,Below Average,2022
Tre Mann,2022-23,OKC,PG,21.0,67.0,3046200,"$3,046,200",297,7.7,2.3,1.8,0.6,0.2,10.0,0.492,20.7,0.5,-0.6,-3.9,-3.0,-1.0,2.53,6092400.0,,,Below Average,2022
Haywood Highsmith,2022-23,MIA,PF,26.0,54.0,1752638,"$1,752,638",432,4.4,3.5,0.8,0.7,0.3,8.5,0.517,12.5,0.9,-0.3,-3.1,-3.7,0.7,2.51,1947376.0,,,Below Average,2022
Jeff Green,2022-23,DEN,PF,36.0,56.0,4500000,"$4,500,000",243,7.8,2.6,1.2,0.3,0.3,11.0,0.576,17.0,1.7,-0.4,-3.4,-2.4,-1.0,1.73,2647059.0,,,Below Average,2022
Justin Holiday,2022-23,ATL,SF,33.0,28.0,5418154,"$5,418,154",221,4.5,0.8,0.9,0.2,0.4,6.1,0.504,14.0,0.1,-0.2,-3.7,-3.1,-0.6,0.83,54181540.0,,,Below Average,2022
Chris Duarte,2022-23,IND,SF,25.0,46.0,3936960,"$3,936,960",266,7.9,2.5,1.4,0.5,0.2,8.6,0.496,19.0,0.0,-0.6,-4.5,-2.9,-1.6,2.01,,,,Below Average,2022
Ochai Agbaji,2022-23,UTA,SG,22.0,59.0,3918360,"$3,918,360",269,7.9,2.1,1.1,0.3,0.3,9.5,0.561,15.8,1.3,-0.3,-3.0,-1.7,-1.4,2.02,3014123.0,,,Below Average,2022
Admiral Schofield,2022-23,ORL,PF,25.0,37.0,877940,"$877,940",477,4.2,1.7,0.8,0.2,0.1,10.1,0.587,14.1,0.8,-0.1,-2.9,-2.2,-0.7,4.78,1097425.0,,,Below Average,2022
Isaiah Roby,2022-23,SAS,PF,24.0,42.0,1930681,"$1,930,681",396,4.1,2.5,0.9,0.4,0.2,9.3,0.497,17.8,-0.1,-0.3,-4.6,-4.0,-0.6,2.12,,,,Below Average,2022
Terrence Ross,2022-23,ORL,SG,31.0,42.0,10581484,"$10,581,484",134,8.0,2.0,1.3,0.6,0.2,8.6,0.543,15.7,0.6,-0.3,-3.1,-2.7,-0.4,0.76,17635807.0,,,Below Average,2022
Bruno Fernando,2022-23,HOU,C,24.0,31.0,2717391,"$2,717,391",322,4.1,3.9,1.0,0.2,1.0,16.1,0.561,15.1,0.8,0.0,-1.7,-2.8,1.1,1.51,3396739.0,,,Fair Value,2022
Daishen Nix,2022-23,HOU,PG,20.0,57.0,1563518,"$1,563,518",441,4.0,1.7,2.3,0.5,0.1,5.3,0.447,15.4,-1.2,-1.0,-6.5,-5.0,-1.5,2.56,,,,Below Average,2022
Bruno Fernando,2022-23,2TM,C,24.0,39.0,2717391,"$2,717,391",322,3.9,3.5,0.8,0.2,0.9,16.6,0.571,16.3,0.9,0.0,-2.0,-2.8,0.7,1.44,3019323.0,,,Fair Value,2022
Gorgui Dieng,2022-23,SAS,C,33.0,31.0,4105236,"$4,105,236",258,3.9,3.5,1.7,0.1,0.5,9.9,0.493,17.9,0.0,-0.2,-3.9,-4.0,0.1,0.95,,,,Below Average,2022
Justin Holiday,2022-23,2TM,SF,33.0,46.0,5418154,"$5,418,154",221,4.5,1.2,0.9,0.4,0.4,6.6,0.494,14.1,0.1,-0.3,-3.9,-3.7,-0.1,0.83,54181540.0,,,Below Average,2022
Malachi Flynn,2022-23,TOR,PG,24.0,53.0,2145720,"$2,145,720",367,4.6,1.4,1.3,0.4,0.1,8.7,0.479,17.4,0.5,-0.4,-4.1,-3.3,-0.8,2.14,4291440.0,,,Below Average,2022
Dorian Finney-Smith,2022-23,BRK,PF,29.0,26.0,12939848,"$12,939,848",115,7.2,4.9,1.6,0.7,0.6,7.7,0.466,13.9,0.4,-0.3,-3.7,-3.3,-0.4,0.56,32349620.0,,,Below Average,2022
Terrence Ross,2022-23,2TM,SG,31.0,63.0,10581484,"$10,581,484",134,8.3,2.4,1.5,0.6,0.2,10.2,0.544,16.8,1.6,0.0,-2.1,-1.8,-0.3,0.78,6613428.0,,,Fair Value,2022
Dorian Finney-Smith,2022-23,2TM,PF,29.0,66.0,12939848,"$12,939,848",115,8.3,4.8,1.5,0.8,0.5,9.2,0.523,13.2,2.1,0.0,-2.0,-1.7,-0.3,0.64,6161832.0,,,Fair Value,2022
Shake Milton,2022-23,PHI,SG,26.0,76.0,1997718,"$1,997,718",386,8.4,2.5,3.2,0.3,0.2,12.7,0.575,18.5,2.9,0.0,-2.0,-1.0,-0.9,4.2,688868.0,,,Fair Value,2022
Cam Reddish,2022-23,NYK,SF,23.0,20.0,5954454,"$5,954,454",209,8.4,1.6,1.0,0.8,0.4,10.6,0.558,16.2,0.7,0.0,-2.3,-2.2,0.0,1.41,8506363.0,,,Fair Value,2022
Kevin Knox,2022-23,POR,PF,23.0,21.0,3000000,"$3,000,000",298,8.5,3.3,0.9,0.5,0.0,12.4,0.54,22.1,0.1,-0.2,-4.6,-2.0,-2.7,2.83,30000000.0,,,Below Average,2022
Reggie Bullock,2022-23,DAL,SF,31.0,78.0,10012800,"$10,012,800",142,7.2,3.6,1.4,0.7,0.2,7.7,0.577,10.0,2.8,-0.4,-2.6,-2.3,-0.3,0.72,3576000.0,,,Below Average,2022
Kendrick Nunn,2022-23,2TM,SG,27.0,70.0,5250000,"$5,250,000",224,7.1,1.6,1.3,0.4,0.1,11.1,0.53,23.7,0.2,-0.4,-3.5,-2.0,-1.5,1.35,26250000.0,,,Below Average,2022
Aaron Holiday,2022-23,ATL,PG,26.0,63.0,1968175,"$1,968,175",387,3.9,1.2,1.4,0.6,0.2,9.4,0.528,13.4,0.9,0.0,-2.0,-2.9,0.9,1.98,2186861.0,,,Fair Value,2022
Jabari Walker,2022-23,POR,PF,20.0,56.0,1017781,"$1,017,781",467,3.9,2.3,0.6,0.2,0.2,9.6,0.496,17.3,0.2,-0.6,-6.1,-3.9,-2.1,3.83,5088905.0,,,Below Average,2022
Kessler Edwards,2022-23,SAC,SF,22.0,22.0,1637966,"$1,637,966",438,3.9,2.1,1.0,0.5,0.2,10.0,0.569,11.7,0.6,0.0,-2.5,-2.3,-0.1,2.38,2729943.0,,,Fair Value,2022
Ayo Dosunmu,2022-23,CHI,SG,23.0,80.0,1563518,"$1,563,518",441,8.6,2.8,2.6,0.8,0.3,10.2,0.567,14.9,2.9,-0.2,-2.5,-3.0,0.6,5.5,539144.0,,,Below Average,2022
Edmond Sumner,2022-23,BRK,SG,27.0,53.0,1968175,"$1,968,175",387,7.1,1.5,1.3,0.6,0.2,14.0,0.597,22.1,1.3,-0.1,-2.6,-2.4,-0.2,3.61,1513981.0,,,Below Average,2022
Eugene Omoruyi,2022-23,2TM,SF,25.0,40.0,555402,"$555,402",501,7.0,2.8,0.7,0.7,0.1,10.9,0.533,19.3,0.6,-0.4,-4.4,-3.5,-0.9,12.6,925670.0,,,Below Average,2022
Markieff Morris,2022-23,2TM,PF,33.0,35.0,2905851,"$2,905,851",303,3.8,2.0,0.9,0.3,0.1,10.4,0.553,17.2,0.4,-0.1,-2.7,-2.3,-0.4,1.31,7264628.0,,,Below Average,2022
Jordan Nwora,2022-23,2TM,SF,24.0,62.0,2800000,"$2,800,000",318,8.7,3.7,1.4,0.4,0.2,12.2,0.561,19.4,1.5,0.0,-2.1,-0.8,-1.3,3.11,1866667.0,,,Fair Value,2022
James Wiseman,2022-23,GSW,C,21.0,21.0,9603360,"$9,603,360",148,6.9,3.5,0.7,0.1,0.3,17.1,0.655,20.0,0.8,0.0,-1.7,-1.3,-0.5,0.72,12004200.0,,,Fair Value,2022
Jaden Hardy,2022-23,DAL,SG,20.0,48.0,1017781,"$1,017,781",467,8.8,1.9,1.4,0.4,0.1,14.6,0.571,26.4,0.7,0.0,-2.3,-0.4,-1.9,8.65,1453973.0,,,Fair Value,2022
Day'Ron Sharpe,2022-23,BRK,C,21.0,48.0,2109480,"$2,109,480",375,4.7,4.2,0.8,0.3,0.7,17.8,0.581,19.0,1.6,0.0,-2.3,-1.8,-0.6,2.23,1318425.0,,,Fair Value,2022
Caleb Houstan,2022-23,ORL,SF,20.0,51.0,2000000,"$2,000,000",380,3.8,1.9,0.6,0.2,0.1,6.2,0.508,11.0,0.7,-0.4,-4.0,-3.1,-0.9,1.9,2857143.0,,,Below Average,2022
Keon Johnson,2022-23,POR,SG,20.0,40.0,2681040,"$2,681,040",324,4.7,1.1,1.5,0.5,0.2,9.0,0.482,25.0,-0.5,-0.4,-5.4,-3.8,-1.6,1.75,,,,Below Average,2022
Furkan Korkmaz,2022-23,PHI,SG,25.0,37.0,5000000,"$5,000,000",232,3.8,1.1,0.6,0.3,0.1,9.3,0.552,19.1,0.1,-0.2,-4.4,-3.3,-1.0,0.76,50000000.0,,,Below Average,2022
Christian Braun,2022-23,DEN,SG,21.0,76.0,2808600,"$2,808,600",317,4.7,2.4,0.8,0.5,0.2,10.3,0.568,13.0,1.9,-0.1,-2.4,-2.5,0.1,1.67,1478211.0,,,Below Average,2022
Jae'Sean Tate,2022-23,HOU,SF,27.0,31.0,7065217,"$7,065,217",188,9.1,3.8,2.7,0.7,0.2,12.2,0.546,18.8,0.7,-0.3,-3.5,-2.8,-0.7,1.29,10093167.0,,,Below Average,2022
Taurean Prince,2022-23,MIN,PF,28.0,54.0,7100000,"$7,100,000",187,9.1,2.4,1.6,0.5,0.3,10.0,0.597,17.3,1.3,-0.4,-3.3,-2.6,-0.6,1.28,5461538.0,,,Below Average,2022
RJ Barrett,2022-23,NYK,SG,22.0,73.0,10900634,"$10,900,634",128,19.6,5.0,2.8,0.4,0.2,12.9,0.531,26.2,2.2,-0.7,-3.1,-1.2,-1.9,1.8,4954834.0,,,Below Average,2022
Josh Green,2022-23,DAL,SG,22.0,60.0,3098400,"$3,098,400",295,9.1,3.0,1.7,0.7,0.1,11.2,0.645,14.6,2.6,-0.2,-2.4,-1.9,-0.6,2.94,1191692.0,,,Below Average,2022
JT Thor,2022-23,CHO,PF,20.0,69.0,1563518,"$1,563,518",441,3.8,2.2,0.5,0.3,0.3,7.0,0.506,13.1,0.2,-0.7,-4.7,-4.3,-0.4,2.43,7817590.0,,,Below Average,2022
Seth Curry,2022-23,BRK,SG,32.0,61.0,8496653,"$8,496,653",171,9.2,1.6,1.6,0.6,0.1,12.3,0.593,19.2,1.8,0.0,-2.1,-1.2,-0.9,1.08,4720363.0,,,Fair Value,2022
Deni Avdija,2022-23,WAS,SF,22.0,76.0,4916160,"$4,916,160",233,9.2,6.4,2.8,0.9,0.4,11.2,0.535,16.7,2.3,-0.1,-2.3,-2.8,0.5,1.87,2137461.0,,,Below Average,2022
Precious Achiuwa,2022-23,TOR,C,23.0,55.0,2840160,"$2,840,160",316,9.2,6.0,0.9,0.6,0.5,15.2,0.554,19.4,2.2,-0.1,-2.3,-1.4,-0.8,3.24,1290982.0,,,Below Average,2022
Moses Moody,2022-23,GSW,SG,20.0,63.0,3740160,"$3,740,160",274,4.8,1.7,0.8,0.3,0.1,10.3,0.603,14.6,1.3,-0.1,-2.6,-1.7,-0.9,1.28,2877046.0,,,Below Average,2022
Garrison Mathews,2022-23,HOU,SG,26.0,45.0,2000000,"$2,000,000",380,4.8,1.4,0.5,0.5,0.1,9.1,0.564,14.3,0.7,-0.1,-2.5,-2.3,-0.2,2.4,2857143.0,,,Below Average,2022
Nathan Knight,2022-23,MIN,C,25.0,38.0,1836090,"$1,836,090",414,3.7,1.5,0.3,0.3,0.2,14.5,0.655,18.7,0.7,-0.1,-3.2,-2.4,-0.8,2.02,2622986.0,,,Below Average,2022
Gabe Vincent,2022-23,MIA,PG,26.0,68.0,1815677,"$1,815,677",419,9.4,2.1,2.5,0.9,0.1,9.0,0.533,17.5,1.4,-0.6,-3.4,-3.1,-0.3,5.18,1296912.0,,,Below Average,2022
Orlando Robinson,2022-23,MIA,C,22.0,31.0,35096,"$35,096",618,3.7,4.1,0.8,0.4,0.4,13.4,0.565,12.4,1.1,0.0,-2.1,-2.7,0.7,105.43,31905.0,,,Fair Value,2022
Jalen Smith,2022-23,IND,C,22.0,68.0,4670160,"$4,670,160",239,9.4,5.8,1.0,0.3,0.9,15.9,0.565,21.0,2.3,0.0,-2.1,-0.9,-1.1,2.01,2030504.0,,,Fair Value,2022
Garrison Mathews,2022-23,2TM,SG,26.0,54.0,2000000,"$2,000,000",380,4.8,1.4,0.5,0.4,0.1,9.7,0.573,14.7,1.0,-0.1,-2.4,-2.0,-0.4,2.4,2000000.0,,,Below Average,2022
Jalen McDaniels,2022-23,2TM,SF,25.0,80.0,1930681,"$1,930,681",396,9.4,4.3,1.6,1.0,0.4,11.8,0.557,17.2,2.7,-0.1,-2.1,-2.7,0.6,4.87,715067.0,,,Below Average,2022
Andrew Nembhard,2022-23,IND,SG,23.0,75.0,2244111,"$2,244,111",353,9.5,2.7,4.5,0.9,0.2,10.0,0.528,16.1,1.2,-0.6,-3.2,-2.4,-0.8,4.23,1870092.0,,,Below Average,2022
Markieff Morris,2022-23,BRK,PF,33.0,27.0,2905851,"$2,905,851",303,3.6,2.2,0.9,0.3,0.2,10.7,0.556,15.6,0.4,0.0,-1.9,-1.8,-0.1,1.24,7264628.0,,,Fair Value,2022
Matt Ryan,2022-23,2TM,SF,25.0,34.0,442439,"$442,439",547,3.6,0.8,0.5,0.1,0.0,8.1,0.538,16.5,0.3,-0.1,-3.4,-1.9,-1.5,8.14,1474797.0,,,Below Average,2022
Rui Hachimura,2022-23,LAL,PF,24.0,33.0,6263188,"$6,263,188",204,9.6,4.7,0.7,0.2,0.4,12.7,0.553,17.4,1.2,0.0,-1.9,-1.4,-0.5,1.53,5219323.0,,,Fair Value,2022
Bryn Forbes,2022-23,MIN,SG,29.0,25.0,2298385,"$2,298,385",348,3.6,0.6,0.7,0.3,0.1,6.2,0.497,16.2,0.0,-0.3,-6.3,-4.8,-1.5,1.57,,,,Below Average,2022
Cam Reddish,2022-23,2TM,SF,23.0,40.0,5954454,"$5,954,454",209,9.7,2.2,1.4,1.0,0.4,10.6,0.561,17.1,0.9,-0.4,-3.4,-2.6,-0.8,1.63,6616060.0,,,Below Average,2022
Damian Jones,2022-23,2TM,C,27.0,41.0,2298385,"$2,298,385",348,3.5,3.0,0.4,0.2,0.5,12.9,0.719,10.7,1.2,0.0,-1.7,-2.0,0.3,1.52,1915321.0,,,Fair Value,2022
Aaron Wiggins,2022-23,OKC,SG,24.0,70.0,1563518,"$1,563,518",441,6.8,3.0,1.1,0.6,0.2,12.2,0.607,14.5,2.6,0.0,-2.1,-1.5,-0.5,4.35,601353.0,,,Fair Value,2022
Justise Winslow,2022-23,POR,PF,26.0,29.0,4097561,"$4,097,561",261,6.8,5.0,3.4,1.0,0.4,9.3,0.466,14.2,0.4,-0.2,-2.8,-3.4,0.6,1.66,10243902.0,,,Below Average,2022
Shaedon Sharpe,2022-23,POR,SG,19.0,80.0,6012960,"$6,012,960",206,9.9,3.0,1.2,0.5,0.3,11.5,0.568,19.0,1.2,-0.6,-3.3,-1.3,-2.0,1.65,5010800.0,,,Below Average,2022
Jalen McDaniels,2022-23,PHI,SF,25.0,24.0,1930681,"$1,930,681",396,6.7,3.2,0.8,0.7,0.2,12.5,0.58,16.1,1.0,-0.1,-2.6,-2.5,-0.1,3.47,1930681.0,,,Below Average,2022
James Wiseman,2022-23,2TM,C,21.0,45.0,9603360,"$9,603,360",148,10.0,5.9,0.7,0.2,0.6,15.6,0.589,21.2,1.4,-0.3,-3.5,-2.1,-1.4,1.04,6859543.0,,,Below Average,2022
Aaron Nesmith,2022-23,IND,SF,23.0,73.0,3804360,"$3,804,360",273,10.1,3.8,1.3,0.8,0.5,10.5,0.566,16.8,2.0,-0.4,-3.0,-2.3,-0.7,2.65,1902180.0,,,Below Average,2022
Kendrick Nunn,2022-23,LAL,SG,27.0,39.0,5250000,"$5,250,000",224,6.7,1.4,0.9,0.3,0.1,8.7,0.503,23.3,-0.2,-0.4,-5.0,-3.4,-1.6,1.28,,,,Below Average,2022
Miles McBride,2022-23,NYK,PG,22.0,64.0,1563518,"$1,563,518",441,3.5,0.8,1.1,0.6,0.1,8.4,0.475,14.6,0.7,-0.1,-2.3,-3.6,1.4,2.24,2233597.0,,,Below Average,2022
Isaiah Livers,2022-23,DET,PF,24.0,52.0,1563518,"$1,563,518",441,6.7,2.8,0.8,0.5,0.5,8.4,0.567,11.9,1.0,-0.1,-2.4,-2.1,-0.3,4.29,1563518.0,,,Below Average,2022
Doug McDermott,2022-23,SAS,SF,31.0,64.0,13750000,"$13,750,000",106,10.2,2.2,1.4,0.2,0.1,11.1,0.59,19.2,1.0,-0.4,-3.2,-0.7,-2.5,0.74,13750000.0,,,Below Average,2022
Malaki Branham,2022-23,SAS,SG,19.0,66.0,2925600,"$2,925,600",301,10.2,2.7,1.9,0.5,0.1,9.5,0.524,19.1,-0.1,-1.3,-5.2,-3.0,-2.1,3.49,,,,Below Average,2022
Reggie Jackson,2022-23,2TM,PG,32.0,68.0,10876844,"$10,876,844",129,10.2,2.1,3.4,0.7,0.1,10.0,0.514,20.8,0.6,-0.8,-3.9,-2.9,-1.1,0.94,18128073.0,,,Below Average,2022
