player_name,current_season,current_team,current_age,current_salary,current_salary_formatted,current_salary_rank,current_games,current_ppg,current_rpg,current_apg,current_PER,current_TS_pct,current_WS,current_VORP,current_BPM,previous_season,previous_team,previous_salary,previous_salary_rank,previous_games,previous_ppg,previous_rpg,previous_apg,previous_PER,previous_TS_pct,previous_WS,previous_VORP,previous_BPM,salary_change,salary_change_pct,ppg_change,rpg_change,apg_change,vorp_change,ws_change,performance_trend,impact_trend,season_year
Marcus Smart,2024-25,2TM,30.0,20210285.0,"$20,210,285",83.0,34.0,9.0,2.1,3.2,12.4,0.529,0.7,0.1,-1.5,2023-24,MEM,18583713.0,85.0,20.0,14.5,2.7,4.3,11.8,0.552,0.2,0.0,-2.4,1626572.0,8.8,-5.5,-0.6,-1.1,0.1,0.5,Significantly Declined,Improving,2024
Doug McDermott,2024-25,SAC,33.0,3303771.0,"$3,303,771",292.0,42.0,3.5,0.5,0.2,9.5,0.617,0.4,-0.1,-3.2,2023-24,SAS,14000000.0,112.0,46.0,6.0,1.0,1.2,9.5,0.62,0.8,-0.2,-2.9,-10696229.0,-76.4,-2.5,-0.5,-1.0,0.1,-0.4,Significantly Declined,Improving,2024
Cam Thomas,2024-25,BRK,23.0,4041249.0,"$4,041,249",269.0,25.0,24.0,3.3,3.8,18.0,0.575,1.2,0.5,0.3,2023-24,BRK,2240160.0,387.0,66.0,22.5,3.2,2.9,16.1,0.554,2.5,0.4,-1.2,1801089.0,80.4,1.5,0.1,0.9,0.1,-1.3,Improved,Improving,2024
Bennedict Mathurin,2024-25,IND,22.0,7245720.0,"$7,245,720",205.0,72.0,16.1,5.3,1.9,13.6,0.579,3.0,-0.5,-2.9,2023-24,IND,6916080.0,203.0,59.0,14.5,4.0,2.0,13.0,0.562,1.4,-0.6,-3.4,329640.0,4.8,1.6,1.3,-0.1,0.1,1.6,Improved,Improving,2024
Jayson Tatum,2024-25,BOS,26.0,34848340.0,"$34,848,340",39.0,72.0,26.8,8.7,6.0,21.7,0.582,9.5,4.8,5.2,2023-24,BOS,32600060.0,38.0,74.0,26.9,8.1,4.9,22.3,0.604,10.4,4.7,5.1,2248280.0,6.9,-0.1,0.6,1.1,0.1,-0.9,Declined,Improving,2024
Derrick White,2024-25,BOS,30.0,19821429.0,"$19,821,429",87.0,76.0,16.4,4.5,4.8,16.6,0.606,8.5,3.6,3.5,2023-24,BOS,18857143.0,80.0,73.0,15.2,4.2,5.2,16.9,0.611,8.5,3.5,3.8,964286.0,5.1,1.2,0.3,-0.4,0.1,0.0,Improved,Improving,2024
Kai Jones,2024-25,LAC,24.0,,,,28.0,2.2,1.6,0.4,14.5,0.739,0.7,0.1,0.6,,,,,,,,,,,,,,,,2.2,1.6,0.4,0.1,0.7,Significantly Improved,Improving,2024
Dalton Knecht,2024-25,LAL,23.0,3819120.0,"$3,819,120",279.0,78.0,9.1,2.8,0.8,12.7,0.594,2.7,0.1,-1.8,,,,,,,,,,,,,,3819120.0,381911900.0,9.1,2.8,0.8,0.1,2.7,Significantly Improved,Improving,2024
Reed Sheppard,2024-25,HOU,20.0,10098960.0,"$10,098,960",163.0,52.0,4.4,1.5,1.4,9.7,0.465,0.8,0.1,-1.7,,,,,,,,,,,,,,10098960.0,1009895900.0,4.4,1.5,1.4,0.1,0.8,Significantly Improved,Improving,2024
Yuki Kawamura,2024-25,MEM,23.0,,,,22.0,1.6,0.5,0.9,11.0,0.53,0.2,0.0,-2.8,,,,,,,,,,,,,,,,1.6,0.5,0.9,0.0,0.2,Improved,Consistent,2024
Isaac Jones,2024-25,SAC,24.0,641962.0,"$641,962",460.0,40.0,3.4,1.4,0.3,15.2,0.678,0.7,0.0,-1.7,,,,,,,,,,,,,,641962.0,64196100.0,3.4,1.4,0.3,0.0,0.7,Significantly Improved,Consistent,2024
Johnny Furphy,2024-25,IND,20.0,1850842.0,"$1,850,842",413.0,50.0,2.1,1.4,0.4,9.8,0.506,0.5,0.0,-2.5,,,,,,,,,,,,,,1850842.0,185084100.0,2.1,1.4,0.4,0.0,0.5,Significantly Improved,Consistent,2024
Keaton Wallace,2024-25,ATL,25.0,,,,31.0,5.4,1.6,2.6,10.1,0.503,0.4,0.0,-2.3,,,,,,,,,,,,,,,,5.4,1.6,2.6,0.0,0.4,Significantly Improved,Consistent,2024
Jonathan Mogbo,2024-25,TOR,23.0,1862265.0,"$1,862,265",410.0,63.0,6.2,4.9,2.3,11.9,0.496,1.9,0.0,-1.9,,,,,,,,,,,,,,1862265.0,186226400.0,6.2,4.9,2.3,0.0,1.9,Significantly Improved,Consistent,2024
Tyler Smith,2024-25,MIL,20.0,1157153.0,"$1,157,153",423.0,23.0,2.9,1.1,0.2,15.2,0.626,0.2,0.0,-0.9,,,,,,,,,,,,,,1157153.0,115715200.0,2.9,1.1,0.2,0.0,0.2,Significantly Improved,Consistent,2024
Baylor Scheierman,2024-25,BOS,24.0,2494320.0,"$2,494,320",354.0,31.0,3.6,2.1,1.1,10.3,0.49,0.7,0.0,-1.7,,,,,,,,,,,,,,2494320.0,249431900.0,3.6,2.1,1.1,0.0,0.7,Significantly Improved,Consistent,2024
Terrence Shannon Jr.,2024-25,MIN,24.0,,,,32.0,4.3,1.5,1.0,11.9,0.56,0.6,0.0,-2.1,,,,,,,,,,,,,,,,4.3,1.5,1.0,0.0,0.6,Significantly Improved,Consistent,2024
Alex Ducas,2024-25,OKC,24.0,,,,21.0,1.7,1.2,0.2,10.1,0.583,0.3,0.0,-2.0,,,,,,,,,,,,,,,,1.7,1.2,0.2,0.0,0.3,Improved,Consistent,2024
Karlo Matković,2024-25,NOP,23.0,1407153.0,"$1,407,153",417.0,42.0,7.7,5.0,1.1,15.6,0.639,1.6,0.0,-2.0,,,,,,,,,,,,,,1407153.0,140715200.0,7.7,5.0,1.1,0.0,1.6,Significantly Improved,Consistent,2024
Trey Jemison,2024-25,2TM,25.0,,,,38.0,2.5,2.8,0.4,8.9,0.537,0.3,-0.5,-6.8,2023-24,2TM,64343.0,653.0,25.0,6.8,5.4,1.1,11.8,0.582,0.9,-0.5,-5.1,,,-4.3,-2.6,-0.7,0.0,-0.6,Significantly Declined,Consistent,2024
Dominick Barlow,2024-25,ATL,21.0,922983.0,"$922,983",446.0,35.0,4.2,2.4,0.5,14.6,0.58,1.0,0.0,-2.2,2023-24,SAS,1015402.0,478.0,33.0,4.4,3.4,1.1,14.6,0.548,1.1,0.0,-1.7,-92419.0,-9.1,-0.2,-1.0,-0.6,0.0,-0.1,Declined,Consistent,2024
Luka Garza,2024-25,MIN,26.0,2162606.0,"$2,162,606",376.0,39.0,3.5,1.4,0.3,18.8,0.573,0.7,0.0,-2.3,2023-24,MIN,687465.0,494.0,25.0,4.0,1.2,0.2,21.8,0.576,0.4,0.0,-2.1,1475141.0,214.6,-0.5,0.2,0.1,0.0,0.3,Declined,Consistent,2024
Julian Phillips,2024-25,CHI,21.0,1891857.0,"$1,891,857",396.0,79.0,4.6,2.1,0.5,10.2,0.571,1.9,-0.3,-3.0,2023-24,CHI,1600000.0,453.0,40.0,2.2,0.9,0.3,7.0,0.521,0.2,-0.3,-5.3,291857.0,18.2,2.4,1.2,0.2,0.0,1.7,Significantly Improved,Consistent,2024
Jordan Goodwin,2024-25,LAL,26.0,364102.0,"$364,102",531.0,29.0,5.6,3.9,1.4,12.1,0.541,1.0,0.2,-0.8,2023-24,PHO,1927896.0,423.0,40.0,5.0,2.9,2.0,12.5,0.481,0.8,0.2,-0.9,-1563794.0,-81.1,0.6,1.0,-0.6,0.0,0.2,Improved,Consistent,2024
Mo Bamba,2024-25,LAC,26.0,,,,28.0,4.6,4.3,0.6,14.5,0.561,0.9,0.2,-0.2,2023-24,PHI,2346614.0,374.0,57.0,4.4,4.2,0.7,15.4,0.575,2.0,0.2,-1.0,,,0.2,0.1,-0.1,0.0,-1.1,Improved,Consistent,2024
Isaac Okoro,2024-25,CLE,24.0,10185186.0,"$10,185,186",161.0,55.0,6.1,2.4,1.2,10.7,0.587,2.5,0.4,-0.5,2023-24,CLE,8920794.0,173.0,69.0,9.4,3.0,1.9,11.4,0.599,4.2,0.4,-1.1,1264392.0,14.2,-3.3,-0.6,-0.7,0.0,-1.7,Significantly Declined,Consistent,2024
Blake Wesley,2024-25,SAS,21.0,2624280.0,"$2,624,280",342.0,58.0,3.7,1.1,2.0,9.9,0.51,0.2,-0.4,-4.2,2023-24,SAS,2504640.0,359.0,61.0,4.4,1.5,2.7,10.1,0.537,0.9,-0.4,-4.0,119640.0,4.8,-0.7,-0.4,-0.7,0.0,-0.7,Declined,Consistent,2024
Colby Jones,2024-25,2TM,22.0,2120693.0,"$2,120,693",381.0,39.0,4.0,2.2,1.1,11.4,0.544,0.6,-0.1,-2.8,2023-24,SAC,2019706.0,406.0,30.0,2.1,1.3,0.7,8.9,0.422,0.0,-0.1,-5.0,100987.0,5.0,1.9,0.9,0.4,0.0,0.6,Improved,Consistent,2024
Gui Santos,2024-25,GSW,22.0,1891857.0,"$1,891,857",396.0,56.0,4.1,3.1,1.4,11.7,0.575,1.7,0.1,-1.7,2023-24,GSW,1029483.0,477.0,23.0,3.6,2.1,0.6,15.6,0.656,0.7,0.1,-0.5,862374.0,83.8,0.5,1.0,0.8,0.0,1.0,Improved,Consistent,2024
Terance Mann,2024-25,2TM,28.0,11423077.0,"$11,423,077",146.0,67.0,7.7,3.0,1.8,12.0,0.584,3.0,0.2,-1.3,2023-24,LAC,10576923.0,150.0,75.0,8.8,3.4,1.6,12.0,0.615,4.2,0.2,-1.5,846154.0,8.0,-1.1,-0.4,0.2,0.0,-1.2,Declined,Consistent,2024
Andrew Nembhard,2024-25,IND,25.0,2019699.0,"$2,019,699",391.0,65.0,10.0,3.3,5.0,11.7,0.545,2.8,-0.1,-2.3,2023-24,IND,2131905.0,401.0,68.0,9.2,2.1,4.1,11.3,0.573,2.0,-0.1,-2.2,-112206.0,-5.3,0.8,1.2,0.9,0.0,0.8,Improved,Consistent,2024
Royce O'Neale,2024-25,PHO,31.0,9375000.0,"$9,375,000",172.0,75.0,9.1,4.7,2.2,12.6,0.585,2.8,1.0,0.1,2023-24,2TM,9500000.0,165.0,79.0,7.7,4.8,2.8,11.1,0.548,3.4,1.0,0.0,-125000.0,-1.3,1.4,-0.1,-0.6,0.0,-0.6,Improved,Consistent,2024
Jared Butler,2024-25,PHI,24.0,1115697.0,"$1,115,697",431.0,28.0,11.5,2.5,4.9,14.5,0.54,0.8,0.0,-2.1,2023-24,WAS,1809782.0,437.0,40.0,6.3,1.5,3.2,14.1,0.579,0.6,0.0,-2.1,-694085.0,-38.4,5.2,1.0,1.7,0.0,0.2,Significantly Improved,Consistent,2024
Shake Milton,2024-25,2TM,28.0,2875000.0,"$2,875,000",325.0,57.0,5.5,1.8,1.8,11.9,0.563,1.3,0.0,-2.2,2023-24,NYK,5000000.0,242.0,6.0,1.8,1.0,0.7,13.8,0.557,0.1,0.0,-3.5,-2125000.0,-42.5,3.7,0.8,1.1,0.0,1.2,Significantly Improved,Consistent,2024
Craig Porter Jr.,2024-25,CLE,24.0,,,,51.0,3.7,1.3,1.4,13.1,0.61,1.1,0.4,1.1,2023-24,CLE,,,51.0,5.6,2.1,2.3,15.4,0.564,1.5,0.4,0.5,,,-1.9,-0.8,-0.9,0.0,-0.4,Declined,Consistent,2024
Caleb Houstan,2024-25,ORL,22.0,,,,58.0,4.1,1.3,0.6,9.4,0.605,1.8,0.0,-2.2,2023-24,ORL,2000000.0,412.0,59.0,4.3,1.4,0.5,8.3,0.582,1.5,0.0,-1.9,,,-0.2,-0.1,0.1,0.0,0.3,Declined,Consistent,2024
John Konchar,2024-25,MEM,28.0,6165000.0,"$6,165,000",220.0,46.0,2.4,3.3,0.9,12.1,0.592,1.5,0.5,1.7,2023-24,MEM,2400000.0,370.0,55.0,4.3,4.7,2.0,11.4,0.537,2.2,0.5,-0.4,3765000.0,156.9,-1.9,-1.4,-1.1,0.0,-0.7,Declined,Consistent,2024
Pat Spencer,2024-25,GSW,28.0,869906.0,"$869,906",448.0,39.0,2.5,1.2,1.2,12.6,0.455,0.3,0.0,-1.6,2023-24,GSW,,,6.0,0.7,0.7,0.8,9.4,0.5,0.0,0.0,-6.4,869906.0,86990500.0,1.8,0.5,0.4,0.0,0.3,Improved,Consistent,2024
Cam Whitmore,2024-25,HOU,20.0,,,,51.0,9.4,3.0,1.0,15.5,0.549,1.8,0.5,0.3,2023-24,HOU,,,47.0,12.3,3.8,0.7,16.6,0.561,1.5,0.5,0.1,,,-2.9,-0.8,0.3,0.0,0.3,Significantly Declined,Consistent,2024
Neemias Queta,2024-25,BOS,25.0,2162606.0,"$2,162,606",376.0,62.0,5.0,3.8,0.7,16.3,0.674,3.2,0.3,-0.7,2023-24,BOS,641035.0,499.0,28.0,5.5,4.4,0.7,22.9,0.662,1.8,0.3,1.5,1521571.0,237.4,-0.5,-0.6,0.0,0.0,1.4,Declined,Consistent,2024
Kyle Lowry,2024-25,PHI,38.0,3303771.0,"$3,303,771",292.0,35.0,3.9,1.9,2.7,9.8,0.525,1.0,0.1,-1.3,2023-24,PHI,28543576.0,47.0,23.0,8.0,2.8,4.6,11.0,0.615,1.4,0.1,-1.3,-25239805.0,-88.4,-4.1,-0.9,-1.9,0.0,-0.4,Significantly Declined,Consistent,2024
Keldon Johnson,2024-25,SAS,25.0,19000000.0,"$19,000,000",92.0,77.0,12.7,4.8,1.6,15.6,0.572,3.2,0.2,-1.6,2023-24,SAS,20000000.0,74.0,69.0,15.7,5.5,2.8,14.2,0.565,3.0,0.2,-1.7,-1000000.0,-5.0,-3.0,-0.7,-1.2,0.0,0.2,Significantly Declined,Consistent,2024
KJ Martin,2024-25,PHI,24.0,7975000.0,"$7,975,000",197.0,24.0,6.4,3.0,0.8,12.3,0.689,1.1,0.0,-1.7,2023-24,LAC,1930681.0,420.0,2.0,5.0,1.5,0.5,6.9,0.46,0.0,0.0,-6.1,6044319.0,313.1,1.4,1.5,0.3,0.0,1.1,Improved,Consistent,2024
Marvin Bagley III,2024-25,2TM,25.0,,,,31.0,4.4,2.7,0.4,18.4,0.56,0.6,0.1,-1.2,2023-24,DET,,,26.0,10.2,4.5,1.0,18.2,0.638,1.1,0.1,-1.2,,,-5.8,-1.8,-0.6,0.0,-0.5,Significantly Declined,Consistent,2024
Patty Mills,2024-25,2TM,36.0,,,,29.0,3.8,0.8,0.9,8.4,0.543,0.1,-0.1,-3.2,2023-24,ATL,,,19.0,2.7,1.1,0.7,6.6,0.5,0.0,-0.1,-3.8,,,1.1,-0.3,0.2,0.0,0.1,Improved,Consistent,2024
Alex Len,2024-25,SAC,31.0,3303771.0,"$3,303,771",292.0,36.0,1.4,1.8,0.8,13.1,0.557,0.6,0.2,0.3,2023-24,SAC,3196448.0,298.0,48.0,2.5,2.7,1.0,14.7,0.625,1.3,0.2,0.2,107323.0,3.4,-1.1,-0.9,-0.2,0.0,-0.7,Declined,Consistent,2024
Chris Livingston,2024-25,MIL,21.0,1891857.0,"$1,891,857",396.0,21.0,1.4,1.7,0.2,9.8,0.441,0.1,-0.1,-6.1,2023-24,MIL,1119563.0,462.0,21.0,1.2,1.0,0.2,6.9,0.547,0.1,-0.1,-8.0,772294.0,69.0,0.2,0.7,0.0,0.0,0.0,Improved,Consistent,2024
Brook Lopez,2024-25,MIL,36.0,23000000.0,"$23,000,000",74.0,80.0,13.0,5.0,1.8,14.8,0.624,6.6,1.8,0.8,2023-24,MIL,25000000.0,57.0,79.0,12.5,5.2,1.6,14.8,0.608,5.9,1.8,1.0,-2000000.0,-8.0,0.5,-0.2,0.2,0.0,0.7,Improved,Consistent,2024
Eric Gordon,2024-25,PHI,36.0,3303771.0,"$3,303,771",292.0,39.0,6.8,1.2,1.7,10.8,0.591,0.9,0.1,-1.6,2023-24,PHO,3196448.0,298.0,68.0,11.0,1.8,2.0,10.8,0.58,2.5,0.1,-1.7,107323.0,3.4,-4.2,-0.6,-0.3,0.0,-1.6,Significantly Declined,Consistent,2024
Shake Milton,2024-25,2TM,28.0,2875000.0,"$2,875,000",325.0,57.0,5.5,1.8,1.8,11.9,0.563,1.3,0.0,-2.2,2023-24,DET,5000000.0,242.0,4.0,6.8,4.5,1.5,14.6,0.494,0.1,0.0,0.3,-2125000.0,-42.5,-1.3,-2.7,0.3,0.0,1.2,Declined,Consistent,2024
Ben Simmons,2024-25,2TM,28.0,39256083.0,"$39,256,083",26.0,51.0,5.0,4.7,5.6,12.4,0.539,1.8,0.4,-0.5,2023-24,BRK,37893408.0,21.0,15.0,6.1,7.9,5.7,16.3,0.571,1.0,0.4,2.4,1362675.0,3.6,-1.1,-3.2,-0.1,0.0,0.8,Declined,Consistent,2024
Bismack Biyombo,2024-25,SAS,32.0,1253154.0,"$1,253,154",421.0,28.0,5.1,5.6,1.1,12.2,0.576,0.8,-0.2,-3.6,2023-24,MEM,5000000.0,242.0,30.0,5.2,6.4,1.7,10.0,0.56,1.0,-0.2,-3.2,-3746846.0,-74.9,-0.1,-0.8,-0.6,0.0,-0.2,Declined,Consistent,2024
KJ Martin,2024-25,2TM,24.0,7975000.0,"$7,975,000",197.0,43.0,6.4,2.9,1.1,10.2,0.618,1.3,-0.4,-3.6,2023-24,2TM,1930681.0,420.0,60.0,3.7,2.2,0.9,9.9,0.563,1.1,-0.4,-4.1,6044319.0,313.1,2.7,0.7,0.2,0.0,0.2,Significantly Improved,Consistent,2024
KJ Martin,2024-25,2TM,24.0,7975000.0,"$7,975,000",197.0,43.0,6.4,2.9,1.1,10.2,0.618,1.3,-0.4,-3.6,2023-24,PHI,1930681.0,420.0,58.0,3.7,2.2,0.9,10.0,0.569,1.1,-0.4,-4.0,6044319.0,313.1,2.7,0.7,0.2,0.0,0.2,Significantly Improved,Consistent,2024
Jaden Springer,2024-25,2TM,22.0,4018363.0,"$4,018,363",271.0,43.0,2.5,1.3,0.8,10.7,0.511,0.5,-0.1,-2.7,2023-24,PHI,2226240.0,390.0,32.0,4.0,1.8,1.1,10.6,0.481,0.3,-0.1,-3.4,1792123.0,80.5,-1.5,-0.5,-0.3,0.0,0.2,Declined,Consistent,2024
Anthony Gill,2024-25,WAS,32.0,2237691.0,"$2,237,691",366.0,51.0,2.5,1.3,0.3,10.2,0.586,0.5,-0.3,-4.5,2023-24,WAS,1997238.0,415.0,50.0,3.8,1.9,0.7,12.1,0.537,0.4,-0.3,-4.1,240453.0,12.0,-1.3,-0.6,-0.4,0.0,0.1,Declined,Consistent,2024
Dennis Schröder,2024-25,DET,31.0,,,,28.0,10.8,2.6,5.3,12.9,0.515,1.5,0.0,-2.1,2023-24,BRK,,,29.0,14.6,3.5,6.0,12.3,0.535,0.8,0.0,-1.9,,,-3.8,-0.9,-0.7,0.0,0.7,Significantly Declined,Consistent,2024
Precious Achiuwa,2024-25,NYK,25.0,6000000.0,"$6,000,000",223.0,57.0,6.6,5.6,1.0,13.6,0.53,2.3,0.0,-1.9,2023-24,TOR,4379526.0,259.0,25.0,7.7,5.4,1.8,15.0,0.512,0.4,0.0,-1.6,1620474.0,37.0,-1.1,0.2,-0.8,0.0,1.9,Declined,Consistent,2024
Dalano Banton,2024-25,POR,25.0,2196970.0,"$2,196,970",372.0,67.0,8.3,2.0,2.4,12.9,0.497,0.8,0.3,-0.8,2023-24,POR,2019706.0,406.0,30.0,16.7,4.8,3.6,14.0,0.508,0.3,0.3,-0.8,177264.0,8.8,-8.4,-2.8,-1.2,0.0,0.5,Significantly Declined,Consistent,2024
Kelly Oubre Jr.,2024-25,PHI,29.0,,,,60.0,15.1,6.1,1.8,13.5,0.551,2.6,-0.1,-2.3,2023-24,PHI,,,68.0,15.4,5.0,1.5,13.5,0.535,3.0,-0.1,-2.3,,,-0.3,1.1,0.3,0.0,-0.4,Declined,Consistent,2024
Zach LaVine,2024-25,SAC,29.0,44531940.0,"$44,531,940",15.0,32.0,22.4,3.5,3.8,15.9,0.642,2.1,0.5,-0.4,2023-24,CHI,40064220.0,16.0,25.0,19.5,5.2,3.9,15.1,0.578,1.5,0.5,0.1,4467720.0,11.2,2.9,-1.7,-0.1,0.0,0.6,Significantly Improved,Consistent,2024
Mikal Bridges,2024-25,NYK,28.0,23300000.0,"$23,300,000",71.0,82.0,17.6,3.2,3.7,14.0,0.585,5.7,1.2,-0.5,2023-24,BRK,21700000.0,68.0,82.0,19.6,4.5,3.6,14.9,0.56,4.2,1.2,-0.4,1600000.0,7.4,-2.0,-1.3,0.1,0.0,1.5,Declined,Consistent,2024
Bam Adebayo,2024-25,MIA,27.0,34848340.0,"$34,848,340",39.0,78.0,18.1,9.6,4.3,18.9,0.561,7.5,2.7,2.0,2023-24,MIA,32600060.0,38.0,71.0,19.3,10.4,3.9,19.8,0.576,7.2,2.7,2.4,2248280.0,6.9,-1.2,-0.8,0.4,0.0,0.3,Declined,Consistent,2024
Tyrese Haliburton,2024-25,IND,24.0,42176400.0,"$42,176,400",21.0,73.0,18.6,3.5,9.2,21.8,0.616,10.4,4.9,5.8,2023-24,IND,5808435.0,224.0,69.0,20.1,3.9,10.9,23.3,0.605,9.0,5.0,6.9,36367965.0,626.1,-1.5,-0.4,-1.7,-0.1,1.4,Declined,Declining,2024
Paolo Banchero,2024-25,ORL,22.0,12160800.0,"$12,160,800",139.0,46.0,25.9,7.5,4.8,20.0,0.551,3.5,2.2,3.5,2023-24,ORL,11608080.0,137.0,80.0,22.6,6.9,5.4,17.3,0.546,5.3,2.3,1.3,552720.0,4.8,3.3,0.6,-0.6,-0.1,-1.8,Significantly Improved,Declining,2024
Michael Porter Jr.,2024-25,DEN,26.0,,,,77.0,18.2,7.0,2.1,16.2,0.617,6.4,1.2,-0.1,2023-24,DEN,,,81.0,16.7,7.0,1.5,15.5,0.601,6.2,1.3,0.1,,,1.5,0.0,0.6,-0.1,0.2,Improved,Declining,2024
Jaylon Tyson,2024-25,CLE,22.0,3326160.0,"$3,326,160",291.0,47.0,3.6,2.0,0.9,11.1,0.523,0.8,-0.1,-2.7,,,,,,,,,,,,,,3326160.0,332615900.0,3.6,2.0,0.9,-0.1,0.8,Significantly Improved,Declining,2024
Christian Koloko,2024-25,LAL,24.0,,,,37.0,2.4,2.5,0.4,13.0,0.624,0.9,-0.1,-2.8,,,,,,,,,,,,,,,,2.4,2.5,0.4,-0.1,0.9,Significantly Improved,Declining,2024
Devin Carter,2024-25,SAC,22.0,4689000.0,"$4,689,000",253.0,36.0,3.8,2.1,1.1,10.8,0.471,0.4,-0.1,-3.2,,,,,,,,,,,,,,4689000.0,468899900.0,3.8,2.1,1.1,-0.1,0.4,Significantly Improved,Declining,2024
Jamison Battle,2024-25,TOR,23.0,1350668.0,"$1,350,668",418.0,59.0,7.1,2.7,0.9,10.7,0.59,1.7,-0.1,-2.3,,,,,,,,,,,,,,1350668.0,135066700.0,7.1,2.7,0.9,-0.1,1.7,Significantly Improved,Declining,2024
Rudy Gobert,2024-25,MIN,32.0,43827586.0,"$43,827,586",16.0,72.0,12.0,10.9,1.8,18.3,0.687,10.1,2.4,1.9,2023-24,MIN,41000000.0,13.0,76.0,14.0,12.9,1.3,19.3,0.675,11.6,2.5,1.8,2827586.0,6.9,-2.0,-2.0,0.5,-0.1,-1.5,Declined,Declining,2024
Dennis Schröder,2024-25,DET,31.0,,,,28.0,10.8,2.6,5.3,12.9,0.515,1.5,0.0,-2.1,2023-24,TOR,,,51.0,13.7,2.7,6.1,13.9,0.559,2.5,0.1,-1.8,,,-2.9,-0.1,-0.8,-0.1,-1.0,Significantly Declined,Declining,2024
Stanley Umude,2024-25,MIL,25.0,,,,22.0,0.7,0.8,0.2,3.4,0.27,-0.2,-0.1,-8.1,2023-24,DET,1098242.0,475.0,24.0,5.3,2.1,0.5,11.4,0.647,0.5,0.0,-1.6,,,-4.6,-1.3,-0.3,-0.1,-0.7,Significantly Declined,Declining,2024
Tosan Evbuomwan,2024-25,BRK,23.0,,,,28.0,9.5,4.3,2.0,11.6,0.53,0.6,-0.2,-3.2,2023-24,2TM,64343.0,653.0,17.0,5.9,3.5,0.9,9.9,0.616,0.5,-0.1,-3.0,,,3.6,0.8,1.1,-0.1,0.1,Significantly Improved,Declining,2024
Tosan Evbuomwan,2024-25,BRK,23.0,,,,28.0,9.5,4.3,2.0,11.6,0.53,0.6,-0.2,-3.2,2023-24,MEM,64343.0,653.0,4.0,2.5,3.5,1.5,5.7,0.333,0.0,-0.1,-6.4,,,7.0,0.8,0.5,-0.1,0.6,Significantly Improved,Declining,2024
Trey Jemison,2024-25,2TM,25.0,,,,38.0,2.5,2.8,0.4,8.9,0.537,0.3,-0.5,-6.8,2023-24,MEM,64343.0,653.0,23.0,7.4,5.8,1.2,11.9,0.582,0.9,-0.4,-5.1,,,-4.9,-3.0,-0.8,-0.1,-0.6,Significantly Declined,Declining,2024
Dennis Schröder,2024-25,3TM,31.0,,,,75.0,13.1,2.6,5.4,12.7,0.531,3.2,-0.1,-2.2,2023-24,BRK,,,29.0,14.6,3.5,6.0,12.3,0.535,0.8,0.0,-1.9,,,-1.5,-0.9,-0.6,-0.1,2.4,Declined,Declining,2024
Mo Bamba,2024-25,2TM,26.0,,,,32.0,4.3,4.5,0.6,13.9,0.557,1.0,0.1,-0.9,2023-24,PHI,2346614.0,374.0,57.0,4.4,4.2,0.7,15.4,0.575,2.0,0.2,-1.0,,,-0.1,0.3,-0.1,-0.1,-1.0,Declined,Declining,2024
Spencer Dinwiddie,2024-25,DAL,31.0,3303771.0,"$3,303,771",292.0,79.0,11.0,2.6,4.4,13.0,0.553,3.7,0.2,-1.6,2023-24,BRK,18857143.0,80.0,48.0,12.6,3.3,6.0,13.5,0.53,2.9,0.3,-1.3,-15553372.0,-82.5,-1.6,-0.7,-1.6,-0.1,0.8,Declined,Declining,2024
Terance Mann,2024-25,ATL,28.0,11423077.0,"$11,423,077",146.0,30.0,9.8,3.1,2.1,13.7,0.629,1.6,0.1,-1.3,2023-24,LAC,10576923.0,150.0,75.0,8.8,3.4,1.6,12.0,0.615,4.2,0.2,-1.5,846154.0,8.0,1.0,-0.3,0.5,-0.1,-2.6,Improved,Declining,2024
Moses Moody,2024-25,GSW,22.0,5803269.0,"$5,803,269",227.0,74.0,9.8,2.6,1.3,12.4,0.578,3.5,0.5,-0.9,2023-24,GSW,3918480.0,274.0,66.0,8.1,3.0,0.9,13.7,0.578,2.4,0.6,-0.1,1884789.0,48.1,1.7,-0.4,0.4,-0.1,1.1,Improved,Declining,2024
Taj Gibson,2024-25,CHO,39.0,,,,37.0,2.9,3.2,0.6,10.8,0.515,0.4,-0.3,-5.3,2023-24,NYK,3196448.0,298.0,16.0,1.0,1.8,0.6,3.2,0.335,0.1,-0.2,-6.9,,,1.9,1.4,0.0,-0.1,0.3,Improved,Declining,2024
Bismack Biyombo,2024-25,SAS,32.0,1253154.0,"$1,253,154",421.0,28.0,5.1,5.6,1.1,12.2,0.576,0.8,-0.2,-3.6,2023-24,OKC,5000000.0,242.0,10.0,1.8,1.8,0.2,8.9,0.58,0.1,-0.1,-5.2,-3746846.0,-74.9,3.3,3.8,0.9,-0.1,0.7,Significantly Improved,Declining,2024
Jaden Springer,2024-25,2TM,22.0,4018363.0,"$4,018,363",271.0,43.0,2.5,1.3,0.8,10.7,0.511,0.5,-0.1,-2.7,2023-24,BOS,2226240.0,390.0,17.0,2.1,1.2,0.5,10.9,0.522,0.2,0.0,-3.2,1792123.0,80.5,0.4,0.1,0.3,-0.1,0.3,Improved,Declining,2024
